symbol_tv,interval,time,open,high,low,close,volume,datetime,tf_label
OANDA:XAUUSD,1,2025-09-19 04:28:00,3658.92,3659.265,3658.69,3659.265,63.0,2025-09-19 04:28:00+00:00,M1
OANDA:XAUUSD,1,2025-09-19 04:29:00,3659.23,3659.47,3659.145,3659.41,50.0,2025-09-19 04:29:00+00:00,M1
OANDA:XAUUSD,1,2025-09-19 04:30:00,3659.435,3659.52,3659.03,3659.3,84.0,2025-09-19 04:30:00+00:00,M1
OANDA:XAUUSD,1,2025-09-19 04:31:00,3659.295,3659.64,3659.02,3659.02,110.0,2025-09-19 04:31:00+00:00,M1
OANDA:XAUUSD,1,2025-09-19 04:32:00,3659.03,3659.455,3658.885,3658.985,138.0,2025-09-19 04:32:00+00:00,M1
OANDA:XAUUSD,1,2025-09-19 04:33:00,3659.0,3659.115,3658.405,3658.965,118.0,2025-09-19 04:33:00+00:00,M1
OANDA:XAUUSD,1,2025-09-19 04:34:00,3658.94,3659.05,3658.35,3658.74,149.0,2025-09-19 04:34:00+00:00,M1
OANDA:XAUUSD,1,2025-09-19 04:35:00,3658.675,3658.83,3657.98,3658.765,117.0,2025-09-19 04:35:00+00:00,M1
OANDA:XAUUSD,1,2025-09-19 04:36:00,3658.77,3658.89,3658.445,3658.485,165.0,2025-09-19 04:36:00+00:00,M1
OANDA:XAUUSD,1,2025-09-19 04:37:00,3658.5,3659.055,3658.04,3658.205,108.0,2025-09-19 04:37:00+00:00,M1
OANDA:XAUUSD,1,2025-09-19 04:38:00,3658.19,3658.295,3657.69,3658.21,135.0,2025-09-19 04:38:00+00:00,M1
OANDA:XAUUSD,1,2025-09-19 04:39:00,3658.225,3658.265,3657.76,3657.83,87.0,2025-09-19 04:39:00+00:00,M1
OANDA:XAUUSD,1,2025-09-19 04:40:00,3657.815,3657.815,3657.11,3657.275,173.0,2025-09-19 04:40:00+00:00,M1
OANDA:XAUUSD,1,2025-09-19 04:41:00,3657.29,3658.895,3657.29,3658.61,113.0,2025-09-19 04:41:00+00:00,M1
OANDA:XAUUSD,1,2025-09-19 04:42:00,3658.635,3658.73,3657.97,3658.59,195.0,2025-09-19 04:42:00+00:00,M1
OANDA:XAUUSD,1,2025-09-19 04:43:00,3658.585,3659.13,3658.45,3658.97,207.0,2025-09-19 04:43:00+00:00,M1
OANDA:XAUUSD,1,2025-09-19 04:44:00,3659.04,3659.41,3658.605,3658.64,286.0,2025-09-19 04:44:00+00:00,M1
OANDA:XAUUSD,1,2025-09-19 04:45:00,3658.685,3659.655,3658.66,3659.575,278.0,2025-09-19 04:45:00+00:00,M1
OANDA:XAUUSD,1,2025-09-19 04:46:00,3659.59,3659.675,3659.165,3659.405,63.0,2025-09-19 04:46:00+00:00,M1
OANDA:XAUUSD,1,2025-09-19 04:47:00,3659.45,3659.45,3659.05,3659.215,59.0,2025-09-19 04:47:00+00:00,M1
OANDA:XAUUSD,1,2025-09-19 04:48:00,3659.275,3659.31,3658.45,3658.465,90.0,2025-09-19 04:48:00+00:00,M1
OANDA:XAUUSD,1,2025-09-19 04:49:00,3658.475,3658.535,3657.475,3658.025,269.0,2025-09-19 04:49:00+00:00,M1
OANDA:XAUUSD,1,2025-09-19 04:50:00,3658.005,3658.155,3657.685,3658.08,267.0,2025-09-19 04:50:00+00:00,M1
OANDA:XAUUSD,1,2025-09-19 04:51:00,3658.085,3659.44,3658.085,3658.735,471.0,2025-09-19 04:51:00+00:00,M1
OANDA:XAUUSD,1,2025-09-19 04:52:00,3658.75,3659.575,3658.655,3659.43,96.0,2025-09-19 04:52:00+00:00,M1
OANDA:XAUUSD,1,2025-09-19 04:53:00,3659.425,3659.575,3658.8,3659.065,165.0,2025-09-19 04:53:00+00:00,M1
OANDA:XAUUSD,1,2025-09-19 04:54:00,3659.11,3659.335,3658.89,3659.33,176.0,2025-09-19 04:54:00+00:00,M1
OANDA:XAUUSD,1,2025-09-19 04:55:00,3659.385,3659.525,3658.865,3659.47,98.0,2025-09-19 04:55:00+00:00,M1
OANDA:XAUUSD,1,2025-09-19 04:56:00,3659.5,3659.635,3659.14,3659.345,130.0,2025-09-19 04:56:00+00:00,M1
OANDA:XAUUSD,15,2025-09-18 02:45:00,3662.605,3666.01,3662.21,3664.735,4132.0,2025-09-18 02:45:00+00:00,M15
OANDA:XAUUSD,15,2025-09-18 03:00:00,3664.73,3666.035,3661.36,3662.745,4796.0,2025-09-18 03:00:00+00:00,M15
OANDA:XAUUSD,15,2025-09-18 03:15:00,3662.76,3663.06,3661.0,3662.89,4041.0,2025-09-18 03:15:00+00:00,M15
OANDA:XAUUSD,15,2025-09-18 03:30:00,3662.905,3663.06,3660.515,3660.715,1587.0,2025-09-18 03:30:00+00:00,M15
OANDA:XAUUSD,15,2025-09-18 03:45:00,3660.765,3661.22,3657.98,3658.64,2574.0,2025-09-18 03:45:00+00:00,M15
OANDA:XAUUSD,15,2025-09-18 04:00:00,3658.72,3658.95,3656.84,3658.65,2217.0,2025-09-18 04:00:00+00:00,M15
OANDA:XAUUSD,15,2025-09-18 04:15:00,3658.67,3659.395,3657.815,3658.06,2089.0,2025-09-18 04:15:00+00:00,M15
OANDA:XAUUSD,15,2025-09-18 04:30:00,3658.055,3658.42,3655.265,3656.375,3399.0,2025-09-18 04:30:00+00:00,M15
OANDA:XAUUSD,15,2025-09-18 04:45:00,3656.315,3657.095,3653.445,3653.6,4306.0,2025-09-18 04:45:00+00:00,M15
OANDA:XAUUSD,15,2025-09-18 05:00:00,3653.605,3655.44,3651.92,3654.77,5146.0,2025-09-18 05:00:00+00:00,M15
OANDA:XAUUSD,15,2025-09-18 05:15:00,3654.805,3658.555,3654.61,3658.02,2019.0,2025-09-18 05:15:00+00:00,M15
OANDA:XAUUSD,15,2025-09-18 05:30:00,3658.025,3659.34,3651.845,3654.38,6054.0,2025-09-18 05:30:00+00:00,M15
OANDA:XAUUSD,15,2025-09-18 05:45:00,3654.46,3654.75,3649.49,3651.44,7132.0,2025-09-18 05:45:00+00:00,M15
OANDA:XAUUSD,15,2025-09-18 06:00:00,3651.425,3651.91,3634.055,3637.13,13999.0,2025-09-18 06:00:00+00:00,M15
OANDA:XAUUSD,15,2025-09-18 06:15:00,3637.175,3639.8,3634.255,3638.835,9193.0,2025-09-18 06:15:00+00:00,M15
OANDA:XAUUSD,15,2025-09-18 06:30:00,3638.75,3640.39,3635.605,3637.55,6324.0,2025-09-18 06:30:00+00:00,M15
OANDA:XAUUSD,15,2025-09-18 06:45:00,3637.565,3639.625,3636.62,3637.56,6539.0,2025-09-18 06:45:00+00:00,M15
OANDA:XAUUSD,15,2025-09-18 07:00:00,3637.535,3645.27,3635.6,3644.655,6202.0,2025-09-18 07:00:00+00:00,M15
OANDA:XAUUSD,15,2025-09-18 07:15:00,3644.645,3650.27,3643.755,3649.495,5890.0,2025-09-18 07:15:00+00:00,M15
OANDA:XAUUSD,15,2025-09-18 07:30:00,3649.51,3659.285,3648.1,3658.925,7763.0,2025-09-18 07:30:00+00:00,M15
OANDA:XAUUSD,15,2025-09-18 07:45:00,3658.935,3660.09,3657.09,3659.055,8269.0,2025-09-18 07:45:00+00:00,M15
OANDA:XAUUSD,15,2025-09-18 08:00:00,3659.14,3659.645,3653.95,3655.225,5770.0,2025-09-18 08:00:00+00:00,M15
OANDA:XAUUSD,15,2025-09-18 08:15:00,3655.31,3657.045,3653.82,3656.495,2718.0,2025-09-18 08:15:00+00:00,M15
OANDA:XAUUSD,15,2025-09-18 08:30:00,3656.51,3662.68,3655.445,3662.535,6326.0,2025-09-18 08:30:00+00:00,M15
OANDA:XAUUSD,15,2025-09-18 08:45:00,3662.545,3665.975,3661.38,3665.59,4837.0,2025-09-18 08:45:00+00:00,M15
OANDA:XAUUSD,15,2025-09-18 09:00:00,3665.585,3669.25,3664.75,3667.525,7444.0,2025-09-18 09:00:00+00:00,M15
OANDA:XAUUSD,15,2025-09-18 09:15:00,3667.5,3672.395,3665.91,3671.37,5869.0,2025-09-18 09:15:00+00:00,M15
OANDA:XAUUSD,15,2025-09-18 09:30:00,3671.325,3673.205,3670.04,3671.845,4445.0,2025-09-18 09:30:00+00:00,M15
OANDA:XAUUSD,15,2025-09-18 09:45:00,3671.895,3672.48,3669.77,3671.745,3539.0,2025-09-18 09:45:00+00:00,M15
OANDA:XAUUSD,15,2025-09-18 10:00:00,3671.735,3672.655,3667.445,3667.465,4342.0,2025-09-18 10:00:00+00:00,M15
OANDA:XAUUSD,15,2025-09-18 10:15:00,3667.48,3669.6,3665.54,3669.185,4768.0,2025-09-18 10:15:00+00:00,M15
OANDA:XAUUSD,15,2025-09-18 10:30:00,3669.23,3670.39,3665.74,3665.855,3440.0,2025-09-18 10:30:00+00:00,M15
OANDA:XAUUSD,15,2025-09-18 10:45:00,3665.875,3669.32,3665.71,3667.17,2782.0,2025-09-18 10:45:00+00:00,M15
OANDA:XAUUSD,15,2025-09-18 11:00:00,3667.205,3669.04,3665.685,3667.865,4231.0,2025-09-18 11:00:00+00:00,M15
OANDA:XAUUSD,15,2025-09-18 11:15:00,3667.87,3671.015,3665.905,3666.16,5046.0,2025-09-18 11:15:00+00:00,M15
OANDA:XAUUSD,15,2025-09-18 11:30:00,3666.17,3669.365,3664.455,3667.285,3565.0,2025-09-18 11:30:00+00:00,M15
OANDA:XAUUSD,15,2025-09-18 11:45:00,3667.2,3668.605,3665.065,3667.26,5568.0,2025-09-18 11:45:00+00:00,M15
OANDA:XAUUSD,15,2025-09-18 12:00:00,3667.355,3668.69,3666.2,3667.32,5157.0,2025-09-18 12:00:00+00:00,M15
OANDA:XAUUSD,15,2025-09-18 12:15:00,3667.33,3672.535,3666.34,3671.265,4993.0,2025-09-18 12:15:00+00:00,M15
OANDA:XAUUSD,15,2025-09-18 12:30:00,3671.26,3671.26,3664.63,3669.095,9840.0,2025-09-18 12:30:00+00:00,M15
OANDA:XAUUSD,15,2025-09-18 12:45:00,3669.12,3670.02,3663.02,3663.295,9776.0,2025-09-18 12:45:00+00:00,M15
OANDA:XAUUSD,15,2025-09-18 13:00:00,3663.3,3664.42,3655.525,3658.79,13624.0,2025-09-18 13:00:00+00:00,M15
OANDA:XAUUSD,15,2025-09-18 13:15:00,3658.765,3661.205,3651.78,3654.09,10963.0,2025-09-18 13:15:00+00:00,M15
OANDA:XAUUSD,15,2025-09-18 13:30:00,3654.075,3654.965,3630.03,3630.09,20605.0,2025-09-18 13:30:00+00:00,M15
OANDA:XAUUSD,15,2025-09-18 13:45:00,3630.085,3642.735,3627.96,3642.195,25037.0,2025-09-18 13:45:00+00:00,M15
OANDA:XAUUSD,15,2025-09-18 14:00:00,3642.2,3646.45,3638.6,3640.98,19535.0,2025-09-18 14:00:00+00:00,M15
OANDA:XAUUSD,15,2025-09-18 14:15:00,3640.955,3641.135,3634.35,3635.8,16877.0,2025-09-18 14:15:00+00:00,M15
OANDA:XAUUSD,15,2025-09-18 14:30:00,3635.785,3643.73,3635.435,3642.12,15225.0,2025-09-18 14:30:00+00:00,M15
OANDA:XAUUSD,15,2025-09-18 14:45:00,3642.165,3646.615,3638.175,3638.385,15121.0,2025-09-18 14:45:00+00:00,M15
OANDA:XAUUSD,15,2025-09-18 15:00:00,3638.44,3641.78,3636.905,3639.48,11256.0,2025-09-18 15:00:00+00:00,M15
OANDA:XAUUSD,15,2025-09-18 15:15:00,3639.43,3642.335,3638.34,3639.31,10488.0,2025-09-18 15:15:00+00:00,M15
OANDA:XAUUSD,15,2025-09-18 15:30:00,3639.305,3641.395,3638.715,3640.26,6651.0,2025-09-18 15:30:00+00:00,M15
OANDA:XAUUSD,15,2025-09-18 15:45:00,3640.255,3641.875,3639.055,3641.43,4987.0,2025-09-18 15:45:00+00:00,M15
OANDA:XAUUSD,15,2025-09-18 16:00:00,3641.375,3644.37,3640.865,3643.53,9014.0,2025-09-18 16:00:00+00:00,M15
OANDA:XAUUSD,15,2025-09-18 16:15:00,3643.525,3645.955,3643.25,3644.345,7139.0,2025-09-18 16:15:00+00:00,M15
OANDA:XAUUSD,15,2025-09-18 16:30:00,3644.335,3645.095,3643.445,3644.025,5741.0,2025-09-18 16:30:00+00:00,M15
OANDA:XAUUSD,15,2025-09-18 16:45:00,3643.95,3647.33,3643.5,3646.29,5987.0,2025-09-18 16:45:00+00:00,M15
OANDA:XAUUSD,15,2025-09-18 17:00:00,3646.28,3646.845,3643.82,3644.31,6818.0,2025-09-18 17:00:00+00:00,M15
OANDA:XAUUSD,15,2025-09-18 17:15:00,3644.32,3646.02,3643.575,3644.985,6795.0,2025-09-18 17:15:00+00:00,M15
OANDA:XAUUSD,15,2025-09-18 17:30:00,3645.06,3645.715,3643.58,3643.89,6001.0,2025-09-18 17:30:00+00:00,M15
OANDA:XAUUSD,15,2025-09-18 17:45:00,3643.895,3644.575,3643.36,3643.62,3170.0,2025-09-18 17:45:00+00:00,M15
OANDA:XAUUSD,15,2025-09-18 18:00:00,3643.605,3643.635,3640.495,3641.645,4085.0,2025-09-18 18:00:00+00:00,M15
OANDA:XAUUSD,15,2025-09-18 18:15:00,3641.62,3642.72,3641.175,3642.52,3802.0,2025-09-18 18:15:00+00:00,M15
OANDA:XAUUSD,15,2025-09-18 18:30:00,3642.495,3643.04,3641.61,3641.935,7075.0,2025-09-18 18:30:00+00:00,M15
OANDA:XAUUSD,15,2025-09-18 18:45:00,3641.965,3643.2,3641.33,3641.415,5023.0,2025-09-18 18:45:00+00:00,M15
OANDA:XAUUSD,15,2025-09-18 19:00:00,3641.37,3642.675,3640.675,3642.0,5831.0,2025-09-18 19:00:00+00:00,M15
OANDA:XAUUSD,15,2025-09-18 19:15:00,3642.015,3644.115,3641.68,3642.62,3914.0,2025-09-18 19:15:00+00:00,M15
OANDA:XAUUSD,15,2025-09-18 19:30:00,3642.635,3644.045,3642.535,3643.92,4518.0,2025-09-18 19:30:00+00:00,M15
OANDA:XAUUSD,15,2025-09-18 19:45:00,3643.965,3647.14,3643.34,3646.765,6962.0,2025-09-18 19:45:00+00:00,M15
OANDA:XAUUSD,15,2025-09-18 20:00:00,3646.77,3647.235,3645.19,3645.745,1505.0,2025-09-18 20:00:00+00:00,M15
OANDA:XAUUSD,15,2025-09-18 20:15:00,3645.7,3646.345,3645.285,3645.9,328.0,2025-09-18 20:15:00+00:00,M15
OANDA:XAUUSD,15,2025-09-18 20:30:00,3645.9,3646.11,3643.95,3644.59,427.0,2025-09-18 20:30:00+00:00,M15
OANDA:XAUUSD,15,2025-09-18 20:45:00,3644.635,3644.9,3643.91,3644.18,1121.0,2025-09-18 20:45:00+00:00,M15
OANDA:XAUUSD,15,2025-09-18 22:00:00,3642.92,3643.2,3641.855,3642.575,805.0,2025-09-18 22:00:00+00:00,M15
OANDA:XAUUSD,15,2025-09-18 22:15:00,3642.585,3643.205,3641.42,3641.645,837.0,2025-09-18 22:15:00+00:00,M15
OANDA:XAUUSD,15,2025-09-18 22:30:00,3641.695,3642.79,3641.535,3642.185,363.0,2025-09-18 22:30:00+00:00,M15
OANDA:XAUUSD,15,2025-09-18 22:45:00,3642.18,3642.325,3639.495,3640.27,319.0,2025-09-18 22:45:00+00:00,M15
OANDA:XAUUSD,15,2025-09-18 23:00:00,3640.275,3642.08,3640.115,3640.95,868.0,2025-09-18 23:00:00+00:00,M15
OANDA:XAUUSD,15,2025-09-18 23:15:00,3640.9,3641.02,3638.995,3639.395,1531.0,2025-09-18 23:15:00+00:00,M15
OANDA:XAUUSD,15,2025-09-18 23:30:00,3639.4,3640.0,3637.955,3638.23,1466.0,2025-09-18 23:30:00+00:00,M15
OANDA:XAUUSD,15,2025-09-18 23:45:00,3638.2,3640.345,3638.055,3640.195,824.0,2025-09-18 23:45:00+00:00,M15
OANDA:XAUUSD,15,2025-09-19 00:00:00,3640.2,3642.79,3638.435,3639.42,2010.0,2025-09-19 00:00:00+00:00,M15
OANDA:XAUUSD,15,2025-09-19 00:15:00,3639.47,3639.975,3636.69,3638.3,3462.0,2025-09-19 00:15:00+00:00,M15
OANDA:XAUUSD,15,2025-09-19 00:30:00,3638.295,3638.9,3636.145,3638.605,2114.0,2025-09-19 00:30:00+00:00,M15
OANDA:XAUUSD,15,2025-09-19 00:45:00,3638.595,3641.315,3637.74,3640.1,3112.0,2025-09-19 00:45:00+00:00,M15
OANDA:XAUUSD,15,2025-09-19 01:00:00,3640.105,3651.4,3639.595,3648.475,7366.0,2025-09-19 01:00:00+00:00,M15
OANDA:XAUUSD,15,2025-09-19 01:15:00,3648.37,3650.505,3646.66,3647.695,4310.0,2025-09-19 01:15:00+00:00,M15
OANDA:XAUUSD,15,2025-09-19 01:30:00,3647.74,3648.54,3645.495,3646.365,4456.0,2025-09-19 01:30:00+00:00,M15
OANDA:XAUUSD,15,2025-09-19 01:45:00,3646.375,3646.67,3632.38,3639.985,10487.0,2025-09-19 01:45:00+00:00,M15
OANDA:XAUUSD,15,2025-09-19 02:00:00,3639.87,3647.335,3638.99,3646.85,6470.0,2025-09-19 02:00:00+00:00,M15
OANDA:XAUUSD,15,2025-09-19 02:15:00,3646.755,3647.195,3643.665,3645.71,3598.0,2025-09-19 02:15:00+00:00,M15
OANDA:XAUUSD,15,2025-09-19 02:30:00,3645.725,3647.845,3644.125,3646.57,5343.0,2025-09-19 02:30:00+00:00,M15
OANDA:XAUUSD,15,2025-09-19 02:45:00,3646.585,3650.4,3644.465,3647.47,5142.0,2025-09-19 02:45:00+00:00,M15
OANDA:XAUUSD,15,2025-09-19 03:00:00,3647.475,3648.17,3645.445,3647.36,3511.0,2025-09-19 03:00:00+00:00,M15
OANDA:XAUUSD,15,2025-09-19 03:15:00,3647.44,3655.26,3646.87,3654.215,6085.0,2025-09-19 03:15:00+00:00,M15
OANDA:XAUUSD,15,2025-09-19 03:30:00,3654.215,3655.62,3653.505,3655.57,5559.0,2025-09-19 03:30:00+00:00,M15
OANDA:XAUUSD,15,2025-09-19 03:45:00,3655.61,3656.61,3652.975,3653.81,6401.0,2025-09-19 03:45:00+00:00,M15
OANDA:XAUUSD,15,2025-09-19 04:00:00,3653.825,3659.855,3653.815,3659.15,5178.0,2025-09-19 04:00:00+00:00,M15
OANDA:XAUUSD,15,2025-09-19 04:15:00,3659.125,3660.075,3658.195,3659.41,2192.0,2025-09-19 04:15:00+00:00,M15
OANDA:XAUUSD,15,2025-09-19 04:30:00,3659.435,3659.64,3657.11,3658.64,2185.0,2025-09-19 04:30:00+00:00,M15
OANDA:XAUUSD,1D,2025-05-01 21:00:00,3239.43,3269.3,3222.755,3240.95,521602.0,2025-05-01 21:00:00+00:00,D1
OANDA:XAUUSD,1D,2025-05-04 21:00:00,3238.295,3337.67,3237.79,3334.195,428084.0,2025-05-04 21:00:00+00:00,D1
OANDA:XAUUSD,1D,2025-05-05 21:00:00,3333.575,3435.055,3322.755,3431.14,547512.0,2025-05-05 21:00:00+00:00,D1
OANDA:XAUUSD,1D,2025-05-06 21:00:00,3416.915,3422.135,3360.2,3364.355,589154.0,2025-05-06 21:00:00+00:00,D1
OANDA:XAUUSD,1D,2025-05-07 21:00:00,3372.725,3414.79,3288.805,3305.98,579170.0,2025-05-07 21:00:00+00:00,D1
OANDA:XAUUSD,1D,2025-05-08 21:00:00,3310.125,3347.625,3274.81,3325.39,482638.0,2025-05-08 21:00:00+00:00,D1
OANDA:XAUUSD,1D,2025-05-11 21:00:00,3325.39,3325.39,3207.79,3235.075,715974.0,2025-05-11 21:00:00+00:00,D1
OANDA:XAUUSD,1D,2025-05-12 21:00:00,3237.93,3265.785,3215.855,3250.18,470633.0,2025-05-12 21:00:00+00:00,D1
OANDA:XAUUSD,1D,2025-05-13 21:00:00,3252.0,3257.14,3168.065,3177.585,570772.0,2025-05-13 21:00:00+00:00,D1
OANDA:XAUUSD,1D,2025-05-14 21:00:00,3181.06,3240.725,3120.765,3239.97,529659.0,2025-05-14 21:00:00+00:00,D1
OANDA:XAUUSD,1D,2025-05-15 21:00:00,3241.785,3252.255,3154.3,3204.45,519674.0,2025-05-15 21:00:00+00:00,D1
OANDA:XAUUSD,1D,2025-05-18 21:00:00,3215.99,3249.85,3206.725,3230.4,491609.0,2025-05-18 21:00:00+00:00,D1
OANDA:XAUUSD,1D,2025-05-19 21:00:00,3228.025,3295.79,3204.67,3289.845,467220.0,2025-05-19 21:00:00+00:00,D1
OANDA:XAUUSD,1D,2025-05-20 21:00:00,3292.7,3324.935,3285.34,3315.245,535983.0,2025-05-20 21:00:00+00:00,D1
OANDA:XAUUSD,1D,2025-05-21 21:00:00,3319.9,3345.47,3279.235,3295.01,600259.0,2025-05-21 21:00:00+00:00,D1
OANDA:XAUUSD,1D,2025-05-22 21:00:00,3297.82,3366.015,3287.075,3358.125,574178.0,2025-05-22 21:00:00+00:00,D1
OANDA:XAUUSD,1D,2025-05-25 21:00:00,3351.4,3356.995,3323.5,3342.475,278360.0,2025-05-25 21:00:00+00:00,D1
OANDA:XAUUSD,1D,2025-05-26 21:00:00,3346.38,3350.095,3285.25,3300.75,443446.0,2025-05-26 21:00:00+00:00,D1
OANDA:XAUUSD,1D,2025-05-27 21:00:00,3304.215,3325.695,3276.355,3288.725,407210.0,2025-05-27 21:00:00+00:00,D1
OANDA:XAUUSD,1D,2025-05-28 21:00:00,3289.59,3331.47,3245.56,3317.615,529716.0,2025-05-28 21:00:00+00:00,D1
OANDA:XAUUSD,1D,2025-05-29 21:00:00,3317.9,3322.925,3271.46,3289.7,438039.0,2025-05-29 21:00:00+00:00,D1
OANDA:XAUUSD,1D,2025-06-01 21:00:00,3303.415,3382.96,3299.955,3381.87,462340.0,2025-06-01 21:00:00+00:00,D1
OANDA:XAUUSD,1D,2025-06-02 21:00:00,3384.61,3392.305,3333.17,3353.385,431505.0,2025-06-02 21:00:00+00:00,D1
OANDA:XAUUSD,1D,2025-06-03 21:00:00,3356.735,3384.76,3343.815,3372.45,421951.0,2025-06-03 21:00:00+00:00,D1
OANDA:XAUUSD,1D,2025-06-04 21:00:00,3374.615,3403.625,3339.35,3352.73,566563.0,2025-06-04 21:00:00+00:00,D1
OANDA:XAUUSD,1D,2025-06-05 21:00:00,3356.29,3375.705,3307.195,3309.98,526451.0,2025-06-05 21:00:00+00:00,D1
OANDA:XAUUSD,1D,2025-06-08 21:00:00,3317.785,3338.295,3293.5,3325.675,399721.0,2025-06-08 21:00:00+00:00,D1
OANDA:XAUUSD,1D,2025-06-09 21:00:00,3324.31,3349.28,3302.015,3322.61,452378.0,2025-06-09 21:00:00+00:00,D1
OANDA:XAUUSD,1D,2025-06-10 21:00:00,3322.375,3360.79,3315.59,3355.25,452171.0,2025-06-10 21:00:00+00:00,D1
OANDA:XAUUSD,1D,2025-06-11 21:00:00,3357.905,3399.05,3338.59,3386.58,533026.0,2025-06-11 21:00:00+00:00,D1
OANDA:XAUUSD,1D,2025-06-12 21:00:00,3383.865,3446.88,3379.535,3432.835,571204.0,2025-06-12 21:00:00+00:00,D1
OANDA:XAUUSD,1D,2025-06-15 21:00:00,3440.48,3451.525,3382.54,3385.22,453858.0,2025-06-15 21:00:00+00:00,D1
OANDA:XAUUSD,1D,2025-06-16 21:00:00,3388.445,3403.43,3366.115,3388.455,447328.0,2025-06-16 21:00:00+00:00,D1
OANDA:XAUUSD,1D,2025-06-17 21:00:00,3395.865,3400.11,3362.605,3369.3,413190.0,2025-06-17 21:00:00+00:00,D1
OANDA:XAUUSD,1D,2025-06-18 21:00:00,3371.415,3388.175,3347.53,3370.38,323934.0,2025-06-18 21:00:00+00:00,D1
OANDA:XAUUSD,1D,2025-06-19 21:00:00,3369.735,3374.63,3340.415,3368.75,355105.0,2025-06-19 21:00:00+00:00,D1
OANDA:XAUUSD,1D,2025-06-22 21:00:00,3383.825,3393.64,3347.035,3369.2,491685.0,2025-06-22 21:00:00+00:00,D1
OANDA:XAUUSD,1D,2025-06-23 21:00:00,3358.435,3363.9,3295.315,3323.45,520045.0,2025-06-23 21:00:00+00:00,D1
OANDA:XAUUSD,1D,2025-06-24 21:00:00,3322.825,3337.205,3312.055,3332.395,314124.0,2025-06-24 21:00:00+00:00,D1
OANDA:XAUUSD,1D,2025-06-25 21:00:00,3334.315,3350.415,3309.99,3327.82,406441.0,2025-06-25 21:00:00+00:00,D1
OANDA:XAUUSD,1D,2025-06-26 21:00:00,3325.33,3325.37,3255.85,3274.175,498242.0,2025-06-26 21:00:00+00:00,D1
OANDA:XAUUSD,1D,2025-06-29 21:00:00,3271.64,3309.645,3244.415,3303.15,349557.0,2025-06-29 21:00:00+00:00,D1
OANDA:XAUUSD,1D,2025-06-30 21:00:00,3303.3,3358.085,3302.395,3338.72,417491.0,2025-06-30 21:00:00+00:00,D1
OANDA:XAUUSD,1D,2025-07-01 21:00:00,3340.125,3360.13,3327.655,3357.09,398577.0,2025-07-01 21:00:00+00:00,D1
OANDA:XAUUSD,1D,2025-07-02 21:00:00,3359.515,3365.92,3311.625,3326.03,374883.0,2025-07-02 21:00:00+00:00,D1
OANDA:XAUUSD,1D,2025-07-03 21:00:00,3324.24,3345.175,3323.66,3336.615,221059.0,2025-07-03 21:00:00+00:00,D1
OANDA:XAUUSD,1D,2025-07-06 21:00:00,3341.57,3342.075,3296.28,3336.44,455743.0,2025-07-06 21:00:00+00:00,D1
OANDA:XAUUSD,1D,2025-07-07 21:00:00,3340.5,3345.955,3287.11,3301.72,446381.0,2025-07-07 21:00:00+00:00,D1
OANDA:XAUUSD,1D,2025-07-08 21:00:00,3302.83,3316.99,3282.665,3313.7,374949.0,2025-07-08 21:00:00+00:00,D1
OANDA:XAUUSD,1D,2025-07-09 21:00:00,3315.76,3330.36,3310.175,3324.015,309292.0,2025-07-09 21:00:00+00:00,D1
OANDA:XAUUSD,1D,2025-07-10 21:00:00,3325.94,3368.86,3321.915,3355.665,574691.0,2025-07-10 21:00:00+00:00,D1
OANDA:XAUUSD,1D,2025-07-13 21:00:00,3362.375,3375.085,3341.09,3343.755,408389.0,2025-07-13 21:00:00+00:00,D1
OANDA:XAUUSD,1D,2025-07-14 21:00:00,3343.085,3366.425,3320.305,3325.005,346041.0,2025-07-14 21:00:00+00:00,D1
OANDA:XAUUSD,1D,2025-07-15 21:00:00,3326.32,3377.655,3319.695,3347.6,501065.0,2025-07-15 21:00:00+00:00,D1
OANDA:XAUUSD,1D,2025-07-16 21:00:00,3350.96,3352.28,3309.79,3339.06,385401.0,2025-07-16 21:00:00+00:00,D1
OANDA:XAUUSD,1D,2025-07-17 21:00:00,3341.45,3361.33,3331.885,3350.095,315266.0,2025-07-17 21:00:00+00:00,D1
OANDA:XAUUSD,1D,2025-07-20 21:00:00,3348.84,3401.645,3344.905,3397.06,437644.0,2025-07-20 21:00:00+00:00,D1
OANDA:XAUUSD,1D,2025-07-21 21:00:00,3399.3,3433.51,3383.42,3431.56,439654.0,2025-07-21 21:00:00+00:00,D1
OANDA:XAUUSD,1D,2025-07-22 21:00:00,3430.92,3439.035,3381.42,3387.45,520926.0,2025-07-22 21:00:00+00:00,D1
OANDA:XAUUSD,1D,2025-07-23 21:00:00,3390.855,3393.48,3351.465,3368.71,446313.0,2025-07-23 21:00:00+00:00,D1
OANDA:XAUUSD,1D,2025-07-24 21:00:00,3369.45,3373.495,3325.115,3337.07,327008.0,2025-07-24 21:00:00+00:00,D1
OANDA:XAUUSD,1D,2025-07-27 21:00:00,3329.475,3345.52,3301.765,3314.45,356387.0,2025-07-27 21:00:00+00:00,D1
OANDA:XAUUSD,1D,2025-07-28 21:00:00,3313.84,3334.27,3308.16,3326.67,337913.0,2025-07-28 21:00:00+00:00,D1
OANDA:XAUUSD,1D,2025-07-29 21:00:00,3327.68,3334.09,3268.12,3275.29,421638.0,2025-07-29 21:00:00+00:00,D1
